vehicleId,engineState,unixTime,timestamp,speed_mph,rpm,moving,engineHours_hr,odometer_miles,load_pct,engineCoolantTemp_F,engineCoolantLevel_pct,engineOilTemp_F,engineOilPressure
VEH_001,ON,1707241200,06/02/2024 17:40,31,700,1,881.67,570.92,31,210,90,170,55
VEH_001,ON,1707241500,06/02/2024 17:45,60,900,1,881.75,571,60,220,85,190,45
VEH_001,ON,1707241800,06/02/2024 17:50,61,1200,1,881.83,571.09,61,235,80,210,35
VEH_001,ON,1707242100,06/02/2024 17:55,80,1600,1,881.92,571.2,80,250,75,230,25
VEH_001,OFF,1707242400,06/02/2024 18:00,0,1800,0,882,571.2,20,180,100,245,15
VEH_001,ON,1707242700,06/02/2024 18:05,10,700,1,882.08,571.21,30,195,95,170,55
VEH_001,ON,1707243000,06/02/2024 18:10,30,900,1,882.17,571.26,31,210,90,190,45
VEH_001,ON,1707243300,06/02/2024 18:15,31,1200,1,882.25,571.3,60,220,85,210,35
VEH_001,ON,1707243600,06/02/2024 18:20,60,1600,1,882.33,571.38,61,235,80,230,25
VEH_001,ON,1707243900,06/02/2024 18:25,61,1800,1,882.42,571.47,80,250,75,245,15
VEH_001,ON,1707244200,06/02/2024 18:30,80,700,1,882.5,571.58,20,180,100,170,55
VEH_001,OFF,1707244500,06/02/2024 18:35,0,900,0,882.58,571.58,30,195,95,190,45
VEH_001,ON,1707244800,06/02/2024 18:40,10,1200,1,882.67,571.59,31,210,90,210,35
VEH_001,ON,1707245100,06/02/2024 18:45,30,1600,1,882.75,571.63,60,220,85,230,25
VEH_001,ON,1707245400,06/02/2024 18:50,31,1800,1,882.83,571.68,61,235,80,245,15
VEH_001,ON,1707245700,06/02/2024 18:55,60,700,1,882.92,571.76,80,250,75,170,55
VEH_001,ON,1707246000,06/02/2024 19:00,61,900,1,883,571.84,20,180,100,190,45
VEH_001,ON,1707246300,06/02/2024 19:05,80,1200,1,883.08,571.96,30,195,95,210,35
VEH_001,OFF,1707246600,06/02/2024 19:10,0,1600,0,883.17,571.96,31,210,90,230,25
VEH_001,ON,1707246900,06/02/2024 19:15,10,1800,1,883.25,571.97,60,220,85,245,15
VEH_001,ON,1707247200,06/02/2024 19:20,30,700,1,883.33,572.01,61,235,80,170,55
VEH_001,ON,1707247500,06/02/2024 19:25,31,900,1,883.42,572.05,80,250,75,190,45
VEH_001,ON,1707247800,06/02/2024 19:30,60,1200,1,883.5,572.14,20,180,100,210,35
VEH_001,ON,1707248100,06/02/2024 19:35,61,1600,1,883.58,572.22,30,195,95,230,25
VEH_001,ON,1707248400,06/02/2024 19:40,80,1800,1,883.67,572.33,31,210,90,245,15
VEH_001,OFF,1707248700,06/02/2024 19:45,0,700,0,883.75,572.33,60,220,85,170,55
VEH_001,ON,1707249000,06/02/2024 19:50,10,900,1,883.83,572.35,61,235,80,190,45
VEH_001,ON,1707249300,06/02/2024 19:55,30,1200,1,883.92,572.39,80,250,75,210,35
VEH_001,ON,1707249600,06/02/2024 20:00,31,1600,1,884,572.43,20,180,100,230,25
VEH_001,ON,1707249900,06/02/2024 20:05,60,1800,1,884.08,572.52,30,195,95,245,15
VEH_001,ON,1707250200,06/02/2024 20:10,61,700,1,884.17,572.6,31,210,90,170,55
VEH_001,ON,1707250500,06/02/2024 20:15,80,900,1,884.25,572.71,60,220,85,190,45
VEH_001,OFF,1707250800,06/02/2024 20:20,0,1200,0,884.33,572.71,61,235,80,210,35
VEH_001,ON,1707251100,06/02/2024 20:25,10,1600,1,884.42,572.72,80,250,75,230,25
VEH_001,ON,1707251400,06/02/2024 20:30,30,1800,1,884.5,572.77,20,180,100,245,15
VEH_001,ON,1707251700,06/02/2024 20:35,31,700,1,884.58,572.81,30,195,95,170,55
VEH_001,ON,1707252000,06/02/2024 20:40,60,900,1,884.67,572.89,31,210,90,190,45
VEH_001,ON,1707252300,06/02/2024 20:45,61,1200,1,884.75,572.98,60,220,85,210,35
VEH_001,ON,1707252600,06/02/2024 20:50,80,1600,1,884.83,573.09,61,235,80,230,25
VEH_001,OFF,1707252900,06/02/2024 20:55,0,1800,0,884.92,573.09,80,250,75,245,15
VEH_001,ON,1707253200,06/02/2024 21:00,10,700,1,885,573.1,20,180,100,170,55
VEH_001,ON,1707253500,06/02/2024 21:05,30,900,1,885.08,573.14,30,195,95,190,45
VEH_001,ON,1707253800,06/02/2024 21:10,31,1200,1,885.17,573.19,31,210,90,210,35
VEH_001,ON,1707254100,06/02/2024 21:15,60,1600,1,885.25,573.27,60,220,85,230,25
VEH_001,ON,1707254400,06/02/2024 21:20,61,1800,1,885.33,573.36,61,235,80,245,15
VEH_001,ON,1707254700,06/02/2024 21:25,80,700,1,885.42,573.47,80,250,75,170,55
VEH_001,OFF,1707255000,06/02/2024 21:30,0,900,0,885.5,573.47,20,180,100,190,45
VEH_001,ON,1707255300,06/02/2024 21:35,10,1200,1,885.58,573.48,30,195,95,210,35
VEH_001,ON,1707255600,06/02/2024 21:40,30,1600,1,885.67,573.52,31,210,90,230,25
VEH_001,ON,1707255900,06/02/2024 21:45,31,1800,1,885.75,573.57,60,220,85,245,15
VEH_001,ON,1707256200,06/02/2024 21:50,60,700,1,885.83,573.65,61,235,80,170,55
VEH_001,ON,1707256500,06/02/2024 21:55,61,900,1,885.92,573.73,80,250,75,190,45
VEH_001,ON,1707256800,06/02/2024 22:00,80,1200,1,886,573.84,20,180,100,210,35
VEH_001,OFF,1707257100,06/02/2024 22:05,0,1600,0,886.08,573.84,30,195,95,230,25
VEH_001,ON,1707257400,06/02/2024 22:10,10,1800,1,886.17,573.86,31,210,90,245,15
VEH_001,ON,1707257700,06/02/2024 22:15,30,700,1,886.25,573.9,60,220,85,170,55
VEH_001,ON,1707258000,06/02/2024 22:20,31,900,1,886.33,573.94,61,235,80,190,45
VEH_001,ON,1707258300,06/02/2024 22:25,60,1200,1,886.42,574.03,80,250,75,210,35
VEH_001,ON,1707258600,06/02/2024 22:30,61,1600,1,886.5,574.11,20,180,100,230,25
VEH_001,ON,1707258900,06/02/2024 22:35,80,1800,1,886.58,574.22,30,195,95,245,15
VEH_001,OFF,1707259200,06/02/2024 22:40,0,700,0,886.67,574.22,31,210,90,170,55
VEH_001,ON,1707259500,06/02/2024 22:45,10,900,1,886.75,574.24,60,220,85,190,45
VEH_001,ON,1707259800,06/02/2024 22:50,30,1200,1,886.83,574.28,61,235,80,210,35
VEH_001,ON,1707260100,06/02/2024 22:55,31,1600,1,886.92,574.32,80,250,75,230,25
VEH_001,ON,1707260400,06/02/2024 23:00,60,1800,1,887,574.4,20,180,100,245,15
VEH_001,ON,1707260700,06/02/2024 23:05,61,700,1,887.08,574.49,30,195,95,170,55
VEH_001,ON,1707261000,06/02/2024 23:10,80,900,1,887.17,574.6,31,210,90,190,45
VEH_001,OFF,1707261300,06/02/2024 23:15,0,1200,0,887.25,574.6,60,220,85,210,35
VEH_001,ON,1707261600,06/02/2024 23:20,10,1600,1,887.33,574.61,61,235,80,230,25
VEH_001,ON,1707261900,06/02/2024 23:25,30,1800,1,887.42,574.66,80,250,75,245,15
VEH_001,ON,1707262200,06/02/2024 23:30,31,700,1,887.5,574.7,20,180,100,170,55
VEH_001,ON,1707262500,06/02/2024 23:35,60,900,1,887.58,574.78,30,195,95,190,45
VEH_001,ON,1707262800,06/02/2024 23:40,61,1200,1,887.67,574.87,31,210,90,210,35
VEH_001,ON,1707263100,06/02/2024 23:45,80,1600,1,887.75,574.98,60,220,85,230,25
VEH_001,OFF,1707263400,06/02/2024 23:50,0,1800,0,887.83,574.98,61,235,80,245,15
VEH_001,ON,1707263700,06/02/2024 23:55,10,700,1,887.92,574.99,80,250,75,170,55
VEH_001,ON,1707264000,07/02/2024 0:00,30,900,1,888,575.03,20,180,100,190,45
VEH_001,ON,1707264300,07/02/2024 0:05,31,1200,1,888.08,575.08,30,195,95,210,35
VEH_001,ON,1707264600,07/02/2024 0:10,60,1600,1,888.17,575.16,31,210,90,230,25
VEH_001,ON,1707264900,07/02/2024 0:15,61,1800,1,888.25,575.24,60,220,85,245,15
VEH_001,ON,1707265200,07/02/2024 0:20,80,700,1,888.33,575.36,61,235,80,170,55
VEH_001,OFF,1707265500,07/02/2024 0:25,0,900,0,888.42,575.36,80,250,75,190,45
VEH_001,ON,1707265800,07/02/2024 0:30,10,1200,1,888.5,575.37,20,180,100,210,35
VEH_001,ON,1707266100,07/02/2024 0:35,30,1600,1,888.58,575.41,30,195,95,230,25
VEH_001,ON,1707266400,07/02/2024 0:40,31,1800,1,888.67,575.45,31,210,90,245,15
VEH_001,ON,1707266700,07/02/2024 0:45,60,700,1,888.75,575.54,60,220,85,170,55
VEH_001,ON,1707267000,07/02/2024 0:50,61,900,1,888.83,575.62,61,235,80,190,45
VEH_001,ON,1707267300,07/02/2024 0:55,80,1200,1,888.92,575.73,80,250,75,210,35
VEH_001,OFF,1707267600,07/02/2024 1:00,0,1600,0,889,575.73,20,180,100,230,25
VEH_001,ON,1707267900,07/02/2024 1:05,10,1800,1,889.08,575.75,30,195,95,245,15
VEH_001,ON,1707268200,07/02/2024 1:10,30,700,1,889.17,575.79,31,210,90,170,55
VEH_001,ON,1707268500,07/02/2024 1:15,31,900,1,889.25,575.83,60,220,85,190,45
VEH_001,ON,1707268800,07/02/2024 1:20,60,1200,1,889.33,575.92,61,235,80,210,35
VEH_001,ON,1707269100,07/02/2024 1:25,61,1600,1,889.42,576,80,250,75,230,25
VEH_001,ON,1707269400,07/02/2024 1:30,80,1800,1,889.5,576.11,20,180,100,245,15
VEH_001,OFF,1707269700,07/02/2024 1:35,0,700,0,889.58,576.11,30,195,95,170,55
VEH_001,ON,1707270000,07/02/2024 1:40,10,900,1,889.67,576.12,31,210,90,190,45
VEH_001,ON,1707270300,07/02/2024 1:45,30,1200,1,889.75,576.17,60,220,85,210,35
VEH_001,ON,1707270600,07/02/2024 1:50,31,1600,1,889.83,576.21,61,235,80,230,25
VEH_001,ON,1707270900,07/02/2024 1:55,60,1800,1,889.92,576.29,80,250,75,245,15
VEH_001,ON,1707271200,07/02/2024 2:00,61,700,1,890,576.38,20,180,100,170,55
VEH_001,ON,1707271500,07/02/2024 2:05,80,900,1,890.08,576.49,30,195,95,190,45
VEH_001,OFF,1707271800,07/02/2024 2:10,0,1200,0,890.17,576.49,31,210,90,210,35
VEH_001,ON,1707272100,07/02/2024 2:15,10,1600,1,890.25,576.5,60,220,85,230,25
VEH_001,ON,1707272400,07/02/2024 2:20,30,1800,1,890.33,576.54,61,235,80,245,15
VEH_001,ON,1707272700,07/02/2024 2:25,31,700,1,890.42,576.59,80,250,75,170,55
VEH_001,ON,1707273000,07/02/2024 2:30,60,900,1,890.5,576.67,20,180,100,190,45
VEH_001,ON,1707273300,07/02/2024 2:35,61,1200,1,890.58,576.76,30,195,95,210,35
VEH_001,ON,1707273600,07/02/2024 2:40,80,1600,1,890.67,576.87,31,210,90,230,25
VEH_001,OFF,1707273900,07/02/2024 2:45,0,1800,0,890.75,576.87,60,220,85,245,15
VEH_001,ON,1707274200,07/02/2024 2:50,10,700,1,890.83,576.88,61,235,80,170,55
VEH_001,ON,1707274500,07/02/2024 2:55,30,900,1,890.92,576.92,80,250,75,190,45
VEH_001,ON,1707274800,07/02/2024 3:00,31,1200,1,891,576.97,20,180,100,210,35
VEH_001,ON,1707275100,07/02/2024 3:05,60,1600,1,891.08,577.05,30,195,95,230,25
VEH_001,ON,1707275400,07/02/2024 3:10,61,1800,1,891.17,577.13,31,210,90,245,15
VEH_001,ON,1707275700,07/02/2024 3:15,80,700,1,891.25,577.24,60,220,85,170,55
VEH_001,OFF,1707276000,07/02/2024 3:20,0,900,0,891.33,577.24,61,235,80,190,45
VEH_001,ON,1707276300,07/02/2024 3:25,10,1200,1,891.42,577.26,80,250,75,210,35
VEH_001,ON,1707276600,07/02/2024 3:30,30,1600,1,891.5,577.3,20,180,100,230,25
VEH_001,ON,1707276900,07/02/2024 3:35,31,1800,1,891.58,577.34,30,195,95,245,15
VEH_001,ON,1707277200,07/02/2024 3:40,60,700,1,891.67,577.43,31,210,90,170,55
VEH_001,ON,1707277500,07/02/2024 3:45,61,900,1,891.75,577.51,60,220,85,190,45
VEH_001,ON,1707277800,07/02/2024 3:50,80,1200,1,891.83,577.62,61,235,80,210,35
VEH_001,OFF,1707278100,07/02/2024 3:55,0,1600,0,891.92,577.62,80,250,75,230,25
VEH_001,ON,1707278400,07/02/2024 4:00,10,1800,1,892,577.64,20,180,100,245,15
VEH_001,ON,1707278700,07/02/2024 4:05,30,700,1,892.08,577.68,30,195,95,170,55
VEH_001,ON,1707279000,07/02/2024 4:10,31,900,1,892.17,577.72,31,210,90,190,45
VEH_001,ON,1707279300,07/02/2024 4:15,60,1200,1,892.25,577.8,60,220,85,210,35
VEH_001,ON,1707279600,07/02/2024 4:20,61,1600,1,892.33,577.89,61,235,80,230,25
VEH_001,ON,1707279900,07/02/2024 4:25,80,1800,1,892.42,578,80,250,75,245,15
VEH_001,OFF,1707280200,07/02/2024 4:30,0,700,0,892.5,578,20,180,100,170,55
VEH_001,ON,1707280500,07/02/2024 4:35,10,900,1,892.58,578.01,30,195,95,190,45
VEH_001,ON,1707280800,07/02/2024 4:40,30,1200,1,892.67,578.06,31,210,90,210,35
VEH_001,ON,1707281100,07/02/2024 4:45,31,1600,1,892.75,578.1,60,220,85,230,25
VEH_001,ON,1707281400,07/02/2024 4:50,60,1800,1,892.83,578.18,61,235,80,245,15
VEH_001,ON,1707281700,07/02/2024 4:55,61,700,1,892.92,578.27,80,250,75,170,55
VEH_001,ON,1707282000,07/02/2024 5:00,80,900,1,893,578.38,20,180,100,190,45
VEH_001,OFF,1707282300,07/02/2024 5:05,0,1200,0,893.08,578.38,30,195,95,210,35
VEH_001,ON,1707282600,07/02/2024 5:10,10,1600,1,893.17,578.39,31,210,90,230,25
VEH_001,ON,1707282900,07/02/2024 5:15,30,1800,1,893.25,578.43,60,220,85,245,15
VEH_001,ON,1707283200,07/02/2024 5:20,31,700,1,893.33,578.48,61,235,80,170,55
VEH_001,ON,1707283500,07/02/2024 5:25,60,900,1,893.42,578.56,80,250,75,190,45
VEH_001,ON,1707283800,07/02/2024 5:30,61,1200,1,893.5,578.64,20,180,100,210,35
VEH_001,ON,1707284100,07/02/2024 5:35,80,1600,1,893.58,578.76,30,195,95,230,25
VEH_001,OFF,1707284400,07/02/2024 5:40,0,1800,0,893.67,578.76,31,210,90,245,15
VEH_001,ON,1707284700,07/02/2024 5:45,10,700,1,893.75,578.77,60,220,85,170,55
VEH_001,ON,1707285000,07/02/2024 5:50,30,900,1,893.83,578.81,61,235,80,190,45
VEH_001,ON,1707285300,07/02/2024 5:55,31,1200,1,893.92,578.85,80,250,75,210,35
VEH_001,ON,1707285600,07/02/2024 6:00,60,1600,1,894,578.94,20,180,100,230,25
VEH_001,ON,1707285900,07/02/2024 6:05,61,1800,1,894.08,579.02,30,195,95,245,15
VEH_001,ON,1707286200,07/02/2024 6:10,80,700,1,894.17,579.13,31,210,90,170,55
VEH_001,OFF,1707286500,07/02/2024 6:15,0,900,0,894.25,579.13,60,220,85,190,45
VEH_001,ON,1707286800,07/02/2024 6:20,10,1200,1,894.33,579.15,61,235,80,210,35
VEH_001,ON,1707287100,07/02/2024 6:25,30,1600,1,894.42,579.19,80,250,75,230,25
VEH_001,ON,1707287400,07/02/2024 6:30,31,1800,1,894.5,579.23,20,180,100,245,15
VEH_001,ON,1707287700,07/02/2024 6:35,60,700,1,894.58,579.32,30,195,95,170,55
VEH_001,ON,1707288000,07/02/2024 6:40,61,900,1,894.67,579.4,31,210,90,190,45
VEH_001,ON,1707288300,07/02/2024 6:45,80,1200,1,894.75,579.51,60,220,85,210,35
VEH_001,OFF,1707288600,07/02/2024 6:50,0,1600,0,894.83,579.51,61,235,80,230,25
VEH_001,ON,1707288900,07/02/2024 6:55,10,1800,1,894.92,579.52,80,250,75,245,15
VEH_001,ON,1707289200,07/02/2024 7:00,30,700,1,895,579.57,20,180,100,170,55
VEH_001,ON,1707289500,07/02/2024 7:05,31,900,1,895.08,579.61,30,195,95,190,45
VEH_001,ON,1707289800,07/02/2024 7:10,60,1200,1,895.17,579.69,31,210,90,210,35
VEH_001,ON,1707290100,07/02/2024 7:15,61,1600,1,895.25,579.78,60,220,85,230,25
VEH_001,ON,1707290400,07/02/2024 7:20,80,1800,1,895.33,579.89,61,235,80,245,15
VEH_001,OFF,1707290700,07/02/2024 7:25,0,700,0,895.42,579.89,80,250,75,170,55
VEH_001,ON,1707291000,07/02/2024 7:30,10,900,1,895.5,579.9,20,180,100,190,45
VEH_001,ON,1707291300,07/02/2024 7:35,30,1200,1,895.58,579.94,30,195,95,210,35
VEH_001,ON,1707291600,07/02/2024 7:40,31,1600,1,895.67,579.99,31,210,90,230,25
VEH_001,ON,1707291900,07/02/2024 7:45,60,1800,1,895.75,580.07,60,220,85,245,15
VEH_001,ON,1707292200,07/02/2024 7:50,61,700,1,895.83,580.16,61,235,80,170,55
VEH_001,ON,1707292500,07/02/2024 7:55,80,900,1,895.92,580.27,80,250,75,190,45
VEH_001,OFF,1707292800,07/02/2024 8:00,0,1200,0,896,580.27,20,180,100,210,35
VEH_001,ON,1707293100,07/02/2024 8:05,10,1600,1,896.08,580.28,30,195,95,230,25
VEH_001,ON,1707293400,07/02/2024 8:10,30,1800,1,896.17,580.32,31,210,90,245,15
VEH_001,ON,1707293700,07/02/2024 8:15,31,700,1,896.25,580.37,60,220,85,170,55
VEH_001,ON,1707294000,07/02/2024 8:20,60,900,1,896.33,580.45,61,235,80,190,45
VEH_001,ON,1707294300,07/02/2024 8:25,61,1200,1,896.42,580.53,80,250,75,210,35
VEH_001,ON,1707294600,07/02/2024 8:30,80,1600,1,896.5,580.64,20,180,100,230,25
VEH_001,OFF,1707294900,07/02/2024 8:35,0,1800,0,896.58,580.64,30,195,95,245,15
VEH_001,ON,1707295200,07/02/2024 8:40,10,700,1,896.67,580.66,31,210,90,170,55
VEH_001,ON,1707295500,07/02/2024 8:45,30,900,1,896.75,580.7,60,220,85,190,45
VEH_001,ON,1707295800,07/02/2024 8:50,31,1200,1,896.83,580.74,61,235,80,210,35
VEH_001,ON,1707296100,07/02/2024 8:55,60,1600,1,896.92,580.83,80,250,75,230,25
VEH_001,ON,1707296400,07/02/2024 9:00,61,1800,1,897,580.91,20,180,100,245,15
VEH_001,ON,1707296700,07/02/2024 9:05,80,700,1,897.08,581.02,30,195,95,170,55
VEH_001,OFF,1707297000,07/02/2024 9:10,0,900,0,897.17,581.02,31,210,90,190,45
VEH_001,ON,1707297300,07/02/2024 9:15,10,1200,1,897.25,581.04,60,220,85,210,35
VEH_001,ON,1707297600,07/02/2024 9:20,30,1600,1,897.33,581.08,61,235,80,230,25
VEH_001,ON,1707297900,07/02/2024 9:25,31,1800,1,897.42,581.12,80,250,75,245,15
VEH_001,ON,1707298200,07/02/2024 9:30,60,700,1,897.5,581.2,20,180,100,170,55
VEH_001,ON,1707298500,07/02/2024 9:35,61,900,1,897.58,581.29,30,195,95,190,45
VEH_001,ON,1707298800,07/02/2024 9:40,80,1200,1,897.67,581.4,31,210,90,210,35
VEH_001,OFF,1707299100,07/02/2024 9:45,0,1600,0,897.75,581.4,60,220,85,230,25
VEH_001,ON,1707299400,07/02/2024 9:50,10,1800,1,897.83,581.41,61,235,80,245,15
VEH_001,ON,1707299700,07/02/2024 9:55,30,700,1,897.92,581.46,80,250,75,170,55
VEH_001,ON,1707300000,07/02/2024 10:00,31,900,1,898,581.5,20,180,100,190,45
VEH_001,ON,1707300300,07/02/2024 10:05,60,1200,1,898.08,581.58,30,195,95,210,35
VEH_001,ON,1707300600,07/02/2024 10:10,61,1600,1,898.17,581.67,31,210,90,230,25
VEH_001,ON,1707300900,07/02/2024 10:15,80,1800,1,898.25,581.78,60,220,85,245,15
VEH_001,OFF,1707301200,07/02/2024 10:20,0,700,0,898.33,581.78,61,235,80,170,55
VEH_001,ON,1707301500,07/02/2024 10:25,10,900,1,898.42,581.79,80,250,75,190,45
VEH_001,ON,1707301800,07/02/2024 10:30,30,1200,1,898.5,581.83,20,180,100,210,35
VEH_001,ON,1707302100,07/02/2024 10:35,31,1600,1,898.58,581.88,30,195,95,230,25
VEH_001,ON,1707302400,07/02/2024 10:40,60,1800,1,898.67,581.96,31,210,90,245,15
VEH_001,ON,1707302700,07/02/2024 10:45,61,700,1,898.75,582.04,60,220,85,170,55
VEH_001,ON,1707303000,07/02/2024 10:50,80,900,1,898.83,582.16,61,235,80,190,45
VEH_001,OFF,1707303300,07/02/2024 10:55,0,1200,0,898.92,582.16,80,250,75,210,35
VEH_001,ON,1707303600,07/02/2024 11:00,10,1600,1,899,582.17,20,180,100,230,25
VEH_001,ON,1707303900,07/02/2024 11:05,30,1800,1,899.08,582.21,30,195,95,245,15
VEH_001,ON,1707304200,07/02/2024 11:10,31,700,1,899.17,582.25,31,210,90,170,55
VEH_001,ON,1707304500,07/02/2024 11:15,60,900,1,899.25,582.34,60,220,85,190,45
VEH_001,ON,1707304800,07/02/2024 11:20,61,1200,1,899.33,582.42,61,235,80,210,35
VEH_001,ON,1707305100,07/02/2024 11:25,80,1600,1,899.42,582.53,80,250,75,230,25
VEH_001,OFF,1707305400,07/02/2024 11:30,0,1800,0,899.5,582.53,20,180,100,245,15
VEH_001,ON,1707305700,07/02/2024 11:35,10,700,1,899.58,582.55,30,195,95,170,55
VEH_001,ON,1707306000,07/02/2024 11:40,30,900,1,899.67,582.59,31,210,90,190,45
VEH_001,ON,1707306300,07/02/2024 11:45,31,1200,1,899.75,582.63,60,220,85,210,35
VEH_001,ON,1707306600,07/02/2024 11:50,60,1600,1,899.83,582.72,61,235,80,230,25
VEH_001,ON,1707306900,07/02/2024 11:55,61,1800,1,899.92,582.8,80,250,75,245,15
VEH_001,ON,1707307200,07/02/2024 12:00,80,700,1,900,582.91,20,180,100,170,55
VEH_001,OFF,1707307500,07/02/2024 12:05,0,900,0,900.08,582.91,30,195,95,190,45
VEH_001,ON,1707307800,07/02/2024 12:10,10,1200,1,900.17,582.92,31,210,90,210,35
VEH_001,ON,1707308100,07/02/2024 12:15,30,1600,1,900.25,582.97,60,220,85,230,25
VEH_001,ON,1707308400,07/02/2024 12:20,31,1800,1,900.33,583.01,61,235,80,245,15
VEH_001,ON,1707308700,07/02/2024 12:25,60,700,1,900.42,583.09,80,250,75,170,55
VEH_001,ON,1707309000,07/02/2024 12:30,61,900,1,900.5,583.18,20,180,100,190,45
VEH_001,ON,1707309300,07/02/2024 12:35,80,1200,1,900.58,583.29,30,195,95,210,35
VEH_001,OFF,1707309600,07/02/2024 12:40,0,1600,0,900.67,583.29,31,210,90,230,25
VEH_001,ON,1707309900,07/02/2024 12:45,10,1800,1,900.75,583.3,60,220,85,245,15
VEH_001,ON,1707310200,07/02/2024 12:50,30,700,1,900.83,583.34,61,235,80,170,55
VEH_001,ON,1707310500,07/02/2024 12:55,31,900,1,900.92,583.39,80,250,75,190,45
VEH_001,ON,1707310800,07/02/2024 13:00,60,1200,1,901,583.47,20,180,100,210,35
VEH_001,ON,1707311100,07/02/2024 13:05,61,1600,1,901.08,583.56,30,195,95,230,25
VEH_001,ON,1707311400,07/02/2024 13:10,80,1800,1,901.17,583.67,31,210,90,245,15
VEH_001,OFF,1707311700,07/02/2024 13:15,0,700,0,901.25,583.67,60,220,85,170,55
VEH_001,ON,1707312000,07/02/2024 13:20,10,900,1,901.33,583.68,61,235,80,190,45
VEH_001,ON,1707312300,07/02/2024 13:25,30,1200,1,901.42,583.72,80,250,75,210,35
VEH_001,ON,1707312600,07/02/2024 13:30,31,1600,1,901.5,583.77,20,180,100,230,25
VEH_001,ON,1707312900,07/02/2024 13:35,60,1800,1,901.58,583.85,30,195,95,245,15
VEH_001,ON,1707313200,07/02/2024 13:40,61,700,1,901.67,583.93,31,210,90,170,55
VEH_001,ON,1707313500,07/02/2024 13:45,80,900,1,901.75,584.04,60,220,85,190,45
VEH_001,OFF,1707313800,07/02/2024 13:50,0,1200,0,901.83,584.04,61,235,80,210,35
VEH_001,ON,1707314100,07/02/2024 13:55,10,1600,1,901.92,584.06,80,250,75,230,25
VEH_001,ON,1707314400,07/02/2024 14:00,30,1800,1,902,584.1,20,180,100,245,15
VEH_001,ON,1707314700,07/02/2024 14:05,31,700,1,902.08,584.14,30,195,95,170,55
VEH_001,ON,1707315000,07/02/2024 14:10,60,900,1,902.17,584.23,31,210,90,190,45
VEH_001,ON,1707315300,07/02/2024 14:15,61,1200,1,902.25,584.31,60,220,85,210,35
VEH_001,ON,1707315600,07/02/2024 14:20,80,1600,1,902.33,584.42,61,235,80,230,25
VEH_001,OFF,1707315900,07/02/2024 14:25,0,1800,0,902.42,584.42,80,250,75,245,15
VEH_001,ON,1707316200,07/02/2024 14:30,10,700,1,902.5,584.44,20,180,100,170,55
VEH_001,ON,1707316500,07/02/2024 14:35,30,900,1,902.58,584.48,30,195,95,190,45
VEH_001,ON,1707316800,07/02/2024 14:40,31,1200,1,902.67,584.52,31,210,90,210,35
VEH_001,ON,1707317100,07/02/2024 14:45,60,1600,1,902.75,584.6,60,220,85,230,25
VEH_001,ON,1707317400,07/02/2024 14:50,61,1800,1,902.83,584.69,61,235,80,245,15
VEH_001,ON,1707317700,07/02/2024 14:55,80,700,1,902.92,584.8,80,250,75,170,55
VEH_001,OFF,1707318000,07/02/2024 15:00,0,900,0,903,584.8,20,180,100,190,45
VEH_001,ON,1707318300,07/02/2024 15:05,10,1200,1,903.08,584.81,30,195,95,210,35
VEH_001,ON,1707318600,07/02/2024 15:10,30,1600,1,903.17,584.86,31,210,90,230,25
VEH_001,ON,1707318900,07/02/2024 15:15,31,1800,1,903.25,584.9,60,220,85,245,15
VEH_001,ON,1707319200,07/02/2024 15:20,60,700,1,903.33,584.98,61,235,80,170,55
VEH_001,ON,1707319500,07/02/2024 15:25,61,900,1,903.42,585.07,80,250,75,190,45
VEH_001,ON,1707319800,07/02/2024 15:30,80,1200,1,903.5,585.18,20,180,100,210,35
VEH_001,OFF,1707320100,07/02/2024 15:35,0,1600,0,903.58,585.18,30,195,95,230,25
VEH_001,ON,1707320400,07/02/2024 15:40,10,1800,1,903.67,585.19,31,210,90,245,15
VEH_001,ON,1707320700,07/02/2024 15:45,30,700,1,903.75,585.23,60,220,85,170,55
VEH_001,ON,1707321000,07/02/2024 15:50,31,900,1,903.83,585.28,61,235,80,190,45
VEH_001,ON,1707321300,07/02/2024 15:55,60,1200,1,903.92,585.36,80,250,75,210,35
VEH_001,ON,1707321600,07/02/2024 16:00,61,1600,1,904,585.44,20,180,100,230,25
VEH_001,ON,1707321900,07/02/2024 16:05,80,1800,1,904.08,585.56,30,195,95,245,15
VEH_001,OFF,1707322200,07/02/2024 16:10,0,700,0,904.17,585.56,31,210,90,170,55
VEH_001,ON,1707322500,07/02/2024 16:15,10,900,1,904.25,585.57,60,220,85,190,45
VEH_001,ON,1707322800,07/02/2024 16:20,30,1200,1,904.33,585.61,61,235,80,210,35
VEH_001,ON,1707323100,07/02/2024 16:25,31,1600,1,904.42,585.65,80,250,75,230,25
VEH_001,ON,1707323400,07/02/2024 16:30,60,1800,1,904.5,585.74,20,180,100,245,15
VEH_001,ON,1707323700,07/02/2024 16:35,61,700,1,904.58,585.82,30,195,95,170,55
VEH_001,ON,1707324000,07/02/2024 16:40,80,900,1,904.67,585.93,31,210,90,190,45
VEH_001,OFF,1707324300,07/02/2024 16:45,0,1200,0,904.75,585.93,60,220,85,210,35
VEH_001,ON,1707324600,07/02/2024 16:50,10,1600,1,904.83,585.95,61,235,80,230,25
VEH_001,ON,1707324900,07/02/2024 16:55,30,1800,1,904.92,585.99,80,250,75,245,15
