vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_overheat_flag,fuel_level_alert,fuel_time_to_empty_alert
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:40,ON,47.83,579.99,50.2,38.3,49,9.75,0.15,17,21.85,0,34.8,0.24,3.98,16.58333333,0,0,21.85,0.15,0.17,0.156,3600,1,25.2586,0,0,417600,50.2,6.67E-05,6.35E-05,790650,13177.5,219.625,0,0.233691636,0,16.58333333,0,0,0,0,0.006069444,8270.938215,2.297482838,0.060301508,0.666269723,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:45,ON,41.22,583.43,49.99,38.9,49.2,9.83,-0.07,18,19.87,0,35.01,0.21,3.44,16.38095238,0,0,19.87,0.07,0.18,0.103,3600,1,21.91661,0,0,421200,49.99,5.83E-05,6.23E-05,802387.2611,13373.12102,222.8853503,0,0.20198473,0,16.38095238,0,0,0,0,0.005519444,9057.070961,2.515853045,0.061046512,0.868413218,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:50,ON,39.28,586.7,49.8,39,49.4,9.92,-0.26,44,19.28,0,35.2,0.19,3.27,17.21052632,0,0,19.28,0.26,0.44,0.314,3600,1,25.33392,0,0,424800,49.8,5.28E-05,6.19E-05,804461.5385,13407.69231,223.4615385,0,0.192002927,0,17.21052632,0,0,0,0,0.005355556,9298.755187,2.582987552,0.058103976,0.086632926,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:55,ON,36.57,589.75,49.62,38.9,40.7,10,0.35,29,18.47,0,35.38,0.18,3.05,16.94444444,0,0,18.47,0.35,0.29,0.332,3600,1,24.60204,0,0,428400,49.62,5.00E-05,6.11E-05,811963.6364,13532.72727,225.5454545,0,0.179085299,0,16.94444444,0,0,0,0,0.005130556,9671.467244,2.686518679,0.059016393,0.158975886,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:00,ON,31.34,592.36,49.46,38.9,42.7,10.08,-0.09,35,16.9,0,35.54,0.16,2.61,16.3125,0,0,16.9,0.09,0.35,0.168,3600,1,19.7392,0,0,432000,49.46,4.44E-05,5.87E-05,842156.7568,14035.94595,233.9324324,0,0.153250043,0,16.3125,0,0,0,0,0.004694444,10535.85799,2.926627219,0.061302682,0.896397737,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:05,ON,39.3,595.64,49.26,39.2,47.6,10.17,-0.49,48,19.29,0,35.74,0.2,3.28,16.4,0,0,19.29,0.49,0.48,0.487,3600,1,28.68423,0,0,435600,49.26,5.56E-05,5.71E-05,862050,14367.5,239.4583333,0,0.192590092,0,16.4,0,0,0,0,0.005358333,9193.157076,2.553654743,0.06097561,0.855611789,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:10,ON,39.15,598.9,49.07,39.5,49.3,10.25,0.04,25,19.24,0,35.93,0.19,3.26,17.15789474,0,0,19.24,0.04,0.25,0.103,3600,1,21.22172,0,0,439200,49.07,5.28E-05,5.44E-05,902601.4599,15043.35766,250.7226277,0,0.191415762,0,17.15789474,0,0,0,0,0.005344444,9181.496881,2.5504158,0.058282209,0.094968741,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:15,ON,35.63,601.87,48.89,39.2,43.6,10.33,-0.07,32,18.19,0,36.11,0.18,2.97,16.5,0,0,18.19,0.07,0.32,0.145,3600,1,20.82755,0,0,442800,48.89,5.00E-05,5.20E-05,940479.3893,15674.65649,261.2442748,0,0.174387979,0,16.5,0,0,0,0,0.005052778,9675.86586,2.687740517,0.060606061,0.778654361,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:20,ON,39.41,605.15,48.69,39.6,49.2,10.42,-0.41,10,19.32,0,36.31,0.2,3.28,16.4,0,0,19.32,0.41,0.1,0.317,3600,1,25.44444,0,0,446400,48.69,5.56E-05,5.16E-05,943836.9231,15730.61538,262.1769231,0,0.192590092,0,16.4,0,0,0,0,0.005366667,9072.670807,2.520186335,0.06097561,0.855611789,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:25,ON,46.32,609.01,48.46,39,52.6,10.5,-0.05,4,21.4,0,36.54,0.23,3.86,16.7826087,0,0,21.4,0.05,0.04,0.047,3600,1,22.4058,0,0,450000,48.46,6.39E-05,5.32E-05,911337.3134,15188.95522,253.1492537,0,0.226645657,0,16.7826087,0,0,0,0,0.005944444,8152.149533,2.264485981,0.059585492,0.313783864,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:30,ON,39.33,612.29,48.26,39.4,45.8,10.58,-0.25,36,19.3,0,36.74,0.2,3.28,16.4,0,0,19.3,0.25,0.36,0.283,3600,1,24.7619,0,0,453600,48.26,5.56E-05,5.40E-05,894229.4118,14903.82353,248.3970588,0,0.192590092,0,16.4,0,0,0,0,0.005361111,9001.865285,2.500518135,0.06097561,0.855611789,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:35,ON,31.38,614.9,48.11,40.3,43.3,10.67,0.29,30,16.91,0,36.89,0.15,2.61,17.4,0,0,16.91,0.29,0.3,0.293,3600,1,21.86463,0,0,457200,48.11,4.17E-05,5.36E-05,898053.3333,14967.55556,249.4592593,0,0.153250043,0,17.4,0,0,0,0,0.004697222,10242.22354,2.845062093,0.057471264,0.067579637,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:40,ON,38.25,618.09,47.91,40.4,47.2,10.75,-0.32,34,18.98,0,37.09,0.2,3.19,15.95,0,0,18.98,0.32,0.34,0.326,3600,1,25.16748,0,0,460800,47.91,5.56E-05,5.36E-05,894320,14905.33333,248.4222222,0,0.187305608,0,15.95,0,0,0,0,0.005272222,9087.249737,2.524236038,0.062695925,0.951771361,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:45,ON,45.07,621.85,47.69,40.6,50.8,10.83,0.3,34,21.02,0,37.31,0.22,3.76,17.09090909,0,0,21.02,0.3,0.34,0.312,3600,1,27.57824,0,0,464400,47.69,6.11E-05,5.48E-05,870860.8696,14514.34783,241.9057971,0,0.220774008,0,17.09090909,0,0,0,0,0.005838889,8167.649857,2.268791627,0.058510638,0.105983924,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:50,ON,39.7,625.16,47.49,40.7,52.6,10.92,-0.14,44,19.41,0,37.51,0.2,3.31,16.55,0,0,19.41,0.14,0.44,0.23,3600,1,23.8743,0,0,468000,47.49,5.56E-05,5.56E-05,854820,14247,237.45,0,0.194351587,0,16.55,0,0,0,0,0.005391667,8808.037094,2.446676971,0.060422961,0.724620423,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 10:55,ON,41.11,628.58,47.29,41.4,46.9,11,0.4,37,19.83,0,37.71,0.2,3.42,17.1,0,0,19.83,0.4,0.37,0.391,3600,1,27.58353,0,0,471600,47.29,5.56E-05,5.56E-05,851220,14187,236.45,0,0.200810401,0,17.1,0,0,0,0,0.005508333,8585.173979,2.38477055,0.058479532,0.10389997,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:00,ON,41.75,632.06,47.08,40.7,50.5,11.08,-0.11,1,20.03,0,37.92,0.21,3.48,16.57142857,0,0,20.03,0.11,0.01,0.08,3600,1,21.6324,0,0,475200,47.08,5.83E-05,5.48E-05,859721.7391,14328.69565,238.8115942,0,0.20433339,0,16.57142857,0,0,0,0,0.005563889,8461.707439,2.350474289,0.060344828,0.688002382,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:05,ON,42.45,635.6,46.86,40.3,49,11.17,0.44,6,20.23,0,38.14,0.22,3.54,16.09090909,0,0,20.23,0.44,0.06,0.326,3600,1,26.82498,0,0,478800,46.86,6.11E-05,5.56E-05,843480,14058,234.3,0,0.20785638,0,16.09090909,0,0,0,0,0.005619444,8338.90262,2.316361839,0.062146893,0.938076809,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:10,ON,46.14,639.44,46.63,41,49.3,11.25,0.07,28,21.34,0,38.37,0.23,3.84,16.69565217,0,0,21.34,0.07,0.28,0.133,3600,1,24.17822,0,0,482400,46.63,6.39E-05,5.87E-05,793970.2703,13232.83784,220.5472973,0,0.225471327,0,16.69565217,0,0,0,0,0.005927778,7866.354264,2.185098407,0.059895833,0.440607324,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:15,ON,40.56,642.82,46.43,41.3,45.5,11.33,-0.47,21,19.67,0,38.57,0.2,3.38,16.9,0,0,19.67,0.47,0.21,0.392,3600,1,27.38064,0,0,486000,46.43,5.56E-05,5.87E-05,790564.8649,13176.08108,219.6013514,0,0.198461741,0,16.9,0,0,0,0,0.005463889,8497.610574,2.360447382,0.059171598,0.191128312,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:20,ON,43.99,646.49,46.21,41.2,49.4,11.42,0.04,46,20.7,0,38.79,0.22,3.67,16.68181818,0,0,20.7,0.04,0.46,0.166,3600,1,24.1362,0,0,489600,46.21,6.11E-05,5.87E-05,786818.9189,13113.64865,218.5608108,0,0.215489523,0,16.68181818,0,0,0,0,0.00575,8036.521739,2.23236715,0.059945504,0.472610896,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:25,ON,49.53,650.62,45.96,41.7,49.4,11.5,-0.35,46,22.36,0,39.04,0.25,4.13,16.52,0,0,22.36,0.35,0.46,0.383,3600,1,30.92388,0,0,493200,45.96,6.94E-05,6.07E-05,756988.2353,12616.47059,210.2745098,0,0.24249911,0,16.52,0,0,0,0,0.006211111,7399.642218,2.055456172,0.060532688,0.761387318,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:30,ON,48.08,654.62,45.72,41.7,49.7,11.58,0.07,25,21.92,0,39.28,0.24,4,16.66666667,0,0,21.92,0.07,0.25,0.124,3600,1,24.63808,0,0,496800,45.72,6.67E-05,6.23E-05,733849.6815,12230.82803,203.8471338,0,0.234865966,0,16.66666667,0,0,0,0,0.006088889,7508.759124,2.085766423,0.06,0.508633522,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:35,ON,44.1,658.3,45.5,41,52.5,11.67,-0.04,45,20.73,0,39.5,0.22,3.68,16.72727273,0,0,20.73,0.04,0.45,0.163,3600,1,24.10899,0,0,500400,45.5,6.11E-05,6.27E-05,725696.2025,12094.93671,201.5822785,0,0.216076688,0,16.72727273,0,0,0,0,0.005758333,7901.591896,2.194886638,0.059782609,0.387615362,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:40,ON,45.94,662.13,45.27,41.3,47,11.75,0.09,43,21.28,0,39.73,0.23,3.83,16.65217391,0,0,21.28,0.09,0.43,0.192,3600,1,25.36576,0,0,504000,45.27,6.39E-05,6.31E-05,717486.7925,11958.11321,199.3018868,0,0.224884162,0,16.65217391,0,0,0,0,0.005911111,7658.458647,2.127349624,0.060052219,0.53230128,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:45,ON,46.99,666.04,45.04,41.4,50.8,11.83,-0.35,27,21.6,0,39.96,0.23,3.91,17,0,0,21.6,0.35,0.27,0.326,3600,1,28.6416,0,0,507600,45.04,6.39E-05,6.31E-05,713841.5094,11897.35849,198.2893082,0,0.229581481,0,17,0,0,0,0,0.006,7506.666667,2.085185185,0.058823529,0.136350104,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:50,ON,44.98,669.79,44.81,41.3,47.9,11.92,-0.33,35,20.99,0,40.19,0.23,3.75,16.30434783,0,0,20.99,0.33,0.35,0.336,3600,1,28.04264,0,0,511200,44.81,6.39E-05,6.43E-05,697044.4444,11617.40741,193.6234568,0,0.220186843,0,16.30434783,0,0,0,0,0.005830556,7685.373988,2.134826108,0.061333333,0.898481691,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 11:55,ON,38.97,673.04,44.62,41.3,49.9,12,0.09,20,19.19,0,40.38,0.19,3.25,17.10526316,0,0,19.19,0.09,0.2,0.123,3600,1,21.55037,0,0,514800,44.62,5.28E-05,6.31E-05,707184.9057,11786.41509,196.4402516,0,0.190828597,0,17.10526316,0,0,0,0,0.005330556,8370.609693,2.325169359,0.058461538,0.103006847,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:00,ON,37.04,676.13,44.43,41.6,45,12.08,0.1,34,18.61,0,40.57,0.19,3.09,16.26315789,0,0,18.61,0.1,0.34,0.172,3600,1,21.81092,0,0,518400,44.43,5.28E-05,6.07E-05,731788.2353,12196.47059,203.2745098,0,0.181433958,0,16.26315789,0,0,0,0,0.005169444,8594.734014,2.387426115,0.061488673,0.907710628,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:05,ON,35.41,679.08,44.26,41.5,47.6,12.17,-0.15,33,18.12,0,40.74,0.17,2.95,17.35294118,0,0,18.12,0.15,0.33,0.204,3600,1,21.81648,0,0,522000,44.26,4.72E-05,5.79E-05,763939.726,12732.32877,212.2054795,0,0.17321365,0,17.35294118,0,0,0,0,0.005033333,8793.377483,2.442604857,0.057627119,0.069961298,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:10,ON,42.11,682.59,44.04,41.7,44.3,12.25,-0.33,23,20.13,0,40.96,0.22,3.51,15.95454545,0,0,20.13,0.33,0.23,0.3,3600,1,26.169,0,0,525600,44.04,6.11E-05,5.79E-05,760142.4658,12669.0411,211.1506849,0,0.206094885,0,15.95454545,0,0,0,0,0.005591667,7876.005961,2.187779434,0.062678063,0.951473653,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:15,ON,39.09,685.84,43.85,41.3,45.4,12.33,-0.29,48,19.23,0,41.15,0.19,3.25,17.10526316,0,0,19.23,0.29,0.48,0.347,3600,1,25.90281,0,0,529200,43.85,5.28E-05,5.63E-05,778183.0986,12969.71831,216.1619718,0,0.190828597,0,17.10526316,0,0,0,0,0.005341667,8209.048362,2.280291212,0.058461538,0.10270914,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:20,ON,33.94,688.67,43.68,41.2,42.8,12.42,-0.41,39,17.68,0,41.32,0.17,2.83,16.64705882,0,0,17.68,0.41,0.39,0.404,3600,1,24.82272,0,0,532800,43.68,4.72E-05,5.40E-05,809364.7059,13489.41176,224.8235294,0,0.166167671,0,16.64705882,0,0,0,0,0.004911111,8894.117647,2.470588235,0.060070671,0.544209586,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:25,ON,33.97,691.5,43.51,41.2,45.6,12.5,-0.29,18,17.69,0,41.49,0.17,2.83,16.64705882,0,0,17.69,0.29,0.18,0.257,3600,1,22.23633,0,0,536400,43.51,4.72E-05,5.16E-05,843424.6154,14057.07692,234.2846154,0,0.166167671,0,16.64705882,0,0,0,0,0.004913889,8854.494064,2.459581685,0.060070671,0.541827925,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:30,ON,31.56,694.13,43.35,40.6,48.5,12.58,0.34,18,16.97,0,41.65,0.16,2.63,16.4375,0,0,16.97,0.34,0.18,0.292,3600,1,21.92524,0,0,540000,43.35,4.44E-05,5.04E-05,860173.2283,14336.22047,238.9370079,0,0.154424372,0,16.4375,0,0,0,0,0.004713889,9196.228639,2.554507955,0.060836502,0.830902054,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:35,ON,24.61,696.18,43.23,41.2,36,12.67,-0.06,49,14.88,0,41.77,0.12,2.05,17.08333333,0,0,14.88,0.06,0.49,0.189,3600,0,17.69232,0,0,543600,43.23,3.33E-05,4.76E-05,907830,15130.5,252.175,0,0.120368807,0,17.08333333,0,0,0,0,0.004133333,10458.87097,2.905241935,0.058536585,0.108961,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:40,ON,24.57,698.23,43.11,41,40.9,12.75,-0.42,2,14.87,0,41.89,0.12,2.05,17.08333333,0,0,14.87,0.42,0.02,0.3,3600,0,19.331,0,0,547200,43.11,3.33E-05,4.56E-05,944671.3043,15744.52174,262.4086957,0,0.120368807,0,17.08333333,0,0,0,0,0.004130556,10436.85272,2.899125757,0.058536585,0.10777017,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:45,ON,22.54,700.11,42.99,40.6,46.4,12.83,-0.47,27,14.26,0,42.01,0.12,1.88,15.66666667,0,0,14.26,0.47,0.27,0.41,3600,0,20.1066,0,0,550800,42.99,3.33E-05,4.17E-05,1031760,17196,286.6,0,0.110387004,0,15.66666667,0,0,0,0,0.003961111,10853.01543,3.014726508,0.063829787,0.96576362,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:50,ON,27.98,702.44,42.85,41.1,38.3,12.92,-0.25,22,15.89,0,42.15,0.14,2.33,16.64285714,0,0,15.89,0.25,0.22,0.241,3600,0,19.71949,0,0,554400,42.85,3.89E-05,3.97E-05,1079820,17997,299.95,0,0.136809425,0,16.64285714,0,0,0,0,0.004413889,9707.992448,2.696664569,0.060085837,0.550759155,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 12:55,ON,30.73,705,42.7,41.1,44.3,13,-0.32,32,16.72,0,42.3,0.15,2.56,17.06666667,0,0,16.72,0.32,0.32,0.32,3600,1,22.0704,0,0,558000,42.7,4.17E-05,3.89E-05,1098000,18300,305,0,0.150314218,0,17.06666667,0,0,0,0,0.004644444,9193.779904,2.553827751,0.05859375,0.112533492,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:00,ON,31.63,707.64,42.54,41.6,45.9,13.08,0.46,36,16.99,0,42.46,0.16,2.64,16.5,0,0,16.99,0.46,0.36,0.43,3600,1,24.2957,0,0,561600,42.54,4.44E-05,3.85E-05,1105162.887,18419.38144,306.9896907,0,0.155011537,0,16.5,0,0,0,0,0.004719444,9013.772808,2.50382578,0.060606061,0.784459661,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:05,ON,25.89,709.79,42.41,41.4,42.4,13.17,0.13,32,15.27,0,42.59,0.13,2.15,16.53846154,0,0,15.27,0.13,0.32,0.187,3600,0,18.12549,0,0,565200,42.41,3.61E-05,3.73E-05,1136948.936,18949.14894,315.8191489,0,0.126240457,0,16.53846154,0,0,0,0,0.004241667,9998.428291,2.777341192,0.060465116,0.73891039,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:10,ON,21.22,711.56,42.31,41.5,38.5,13.25,-0.08,1,13.87,0,42.69,0.1,1.77,17.7,0,0,13.87,0.08,0.01,0.059,3600,0,14.68833,0,0,568800,42.31,2.78E-05,3.65E-05,1158926.087,19315.43478,321.923913,0,0.10392819,0,17.7,0,0,0,0,0.003852778,10981.68709,3.050468637,0.056497175,0.052098839,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:15,ON,27.79,713.88,42.17,41.9,42.4,13.33,-0.14,11,15.84,0,42.83,0.14,2.32,16.57142857,0,0,15.84,0.14,0.11,0.131,3600,0,17.91504,0,0,572400,42.17,3.89E-05,3.73E-05,1130514.894,18841.91489,314.0319149,0,0.13622226,0,16.57142857,0,0,0,0,0.0044,9584.090909,2.662247475,0.060344828,0.68636499,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:20,ON,33.08,716.63,42,41.7,48.5,13.42,0.36,34,17.42,0,43,0.17,2.75,16.17647059,0,0,17.42,0.36,0.34,0.354,3600,1,23.58668,0,0,576000,42,4.72E-05,3.93E-05,1069090.909,17818.18182,296.969697,0,0.161470351,0,16.17647059,0,0,0,0,0.004838889,8679.67853,2.411021814,0.061818182,0.923042572,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:25,ON,40.25,719.99,41.8,42.1,47.5,13.5,0.3,16,19.58,0,43.2,0.2,3.36,16.8,0,0,19.58,0.3,0.16,0.258,3600,1,24.63164,0,0,579600,41.8,5.56E-05,4.17E-05,1003200,16720,278.6666667,0,0.197287411,0,16.8,0,0,0,0,0.005438889,7685.393258,2.134831461,0.05952381,0.289520691,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:30,ON,40.01,723.32,41.6,42.4,50.1,13.58,-0.1,8,19.5,0,43.4,0.2,3.33,16.65,0,0,19.5,0.1,0.08,0.094,3600,1,21.333,0,0,583200,41.6,5.56E-05,4.37E-05,953018.1818,15883.63636,264.7272727,0,0.195525916,0,16.65,0,0,0,0,0.005416667,7680,2.133333333,0.06006006,0.537064603,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:35,ON,34.24,726.18,41.43,42.4,46.6,13.67,-0.33,22,17.77,0,43.57,0.17,2.86,16.82352941,0,0,17.77,0.33,0.22,0.297,3600,1,23.04769,0,0,586800,41.43,4.72E-05,4.40E-05,940572.973,15676.21622,261.2702703,0,0.167929165,0,16.82352941,0,0,0,0,0.004936111,8393.247046,2.331457513,0.059440559,0.262578148,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:40,ON,37.17,729.27,41.24,43,46.9,13.75,0,33,18.65,0,43.76,0.19,3.09,16.26315789,0,0,18.65,0,0.33,0.099,3600,1,20.49635,0,0,590400,41.24,5.28E-05,4.64E-05,888246.1538,14804.10256,246.7350427,0,0.181433958,0,16.26315789,0,0,0,0,0.005180556,7960.536193,2.211260054,0.061488673,0.907710628,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:45,ON,38.04,732.44,41.05,42.8,48.2,13.83,-0.49,20,18.91,0,43.95,0.19,3.17,16.68421053,0,0,18.91,0.49,0.2,0.403,3600,1,26.53073,0,0,594000,41.05,5.28E-05,5.00E-05,821000,13683.33333,228.0555556,0,0.186131278,0,16.68421053,0,0,0,0,0.005252778,7814.912745,2.170809096,0.059936909,0.468294135,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:50,ON,34.26,735.3,40.88,42.4,47.8,13.92,0.13,6,17.78,0,44.12,0.17,2.86,16.82352941,0,0,17.78,0.13,0.06,0.109,3600,1,19.71802,0,0,597600,40.88,4.72E-05,5.12E-05,798586.0465,13309.76744,221.8294574,0,0.167929165,0,16.82352941,0,0,0,0,0.004938889,8277.165354,2.299212598,0.059440559,0.261982733,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 13:55,ON,35.43,738.25,40.7,43,44.8,14,-0.08,1,18.13,0,44.3,0.18,2.95,16.38888889,0,0,18.13,0.08,0.01,0.059,3600,1,19.19967,0,0,601200,40.7,5.00E-05,5.16E-05,788953.8462,13149.23077,219.1538462,0,0.17321365,0,16.38888889,0,0,0,0,0.005036111,8081.632653,2.244897959,0.061016949,0.863352188,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:00,ON,30.09,740.76,40.55,43,42.5,14.08,-0.25,20,16.53,0,44.45,0.15,2.51,16.73333333,0,0,16.53,0.25,0.2,0.235,3600,1,20.41455,0,0,604800,40.55,4.17E-05,4.96E-05,817488,13624.8,227.08,0,0.147378393,0,16.73333333,0,0,0,0,0.004591667,8831.215971,2.453115547,0.059760956,0.378386425,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:05,ON,35.48,743.72,40.38,43.1,47.2,14.17,0.11,33,18.14,0,44.62,0.17,2.96,17.41176471,0,0,18.14,0.11,0.33,0.176,3600,1,21.33264,0,0,608400,40.38,4.72E-05,4.84E-05,834078.6885,13901.31148,231.6885246,0,0.173800815,0,17.41176471,0,0,0,0,0.005038889,8013.671444,2.226019846,0.057432432,0.066239952,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:10,ON,33.83,746.53,40.21,43.1,42.8,14.25,-0.23,46,17.65,0,44.79,0.17,2.81,16.52941176,0,0,17.65,0.23,0.46,0.299,3600,1,22.92735,0,0,612000,40.21,4.72E-05,4.84E-05,830567.2131,13842.78689,230.7131148,0,0.164993341,0,16.52941176,0,0,0,0,0.004902778,8201.473088,2.278186969,0.060498221,0.75215838,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:15,ON,30.03,749.04,40.06,43.1,42.7,14.33,0.1,33,16.51,0,44.94,0.15,2.51,16.73333333,0,0,16.51,0.1,0.33,0.169,3600,1,19.30019,0,0,615600,40.06,4.17E-05,4.68E-05,855518.6441,14258.64407,237.6440678,0,0.147378393,0,16.73333333,0,0,0,0,0.004586111,8735.069655,2.426408237,0.059760956,0.377939863,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:20,ON,32,751.7,39.9,42.7,40.5,14.42,0.2,39,17.1,0,45.1,0.16,2.66,16.625,0,0,17.1,0.2,0.39,0.257,3600,1,21.4947,0,0,619200,39.9,4.44E-05,4.56E-05,874330.4348,14572.17391,242.8695652,0,0.156185867,0,16.625,0,0,0,0,0.00475,8400,2.333333333,0.060150376,0.586484073,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:25,ON,30.96,754.28,39.74,42.9,47.1,14.5,-0.23,33,16.79,0,45.26,0.16,2.58,16.125,0,0,16.79,0.23,0.33,0.26,3600,1,21.1554,0,0,622800,39.74,4.44E-05,4.52E-05,878463.1579,14641.05263,244.0175439,0,0.151488548,0,16.125,0,0,0,0,0.004663889,8520.786182,2.366885051,0.062015504,0.932866925,0,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 14:30,ON,24.61,756.33,39.62,43,47.6,14.58,-0.41,15,14.88,0,45.38,0.12,2.05,17.08333333,0,0,14.88,0.41,0.15,0.332,3600,0,19.82016,0,0,626400,39.62,3.33E-05,4.29E-05,924466.6667,15407.77778,256.7962963,0,0.120368807,0,17.08333333,0,0,0,0,0.004133333,9585.483871,2.662634409,0.058536585,0.108365585,0,MEDIUM,LOW
