vehicleId,driverId,timestamp,unixTime,engineState,speed_mph,engineHours_hr,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:25:00,1763594700,ON,110.4,460.17,37881.6,56.4,67.5,67.3,0.08,7,40.62,0.0,2276.62
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:30:00,1763595000,ON,115.15,460.25,37891.2,55.82,67.4,73.3,-0.01,6,42.05,0.0,2277.19
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:35:00,1763595300,ON,121.38,460.33,37901.31,55.22,67.7,73.5,0.01,13,43.91,0.0,2277.8
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:40:00,1763595600,ON,118.8,460.42,37911.21,54.62,67.7,71.8,-0.46,45,43.14,0.0,2278.39
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:45:00,1763595900,ON,115.69,460.5,37920.85,54.05,67.7,68.8,0.1,16,42.21,0.0,2278.97
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:50:00,1763596200,ON,116.38,460.58,37930.55,53.46,68.2,74.2,0.29,4,42.41,0.0,2279.55
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 04:55:00,1763596500,ON,111.9,460.67,37939.88,52.9,67.6,72.7,-0.31,46,41.07,0.0,2280.11
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:00:00,1763596800,ON,108.82,460.75,37948.94,52.36,67.8,67.1,-0.2,10,40.15,0.0,2280.66
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:05:00,1763597100,ON,102.59,460.83,37957.49,51.85,68.5,62.8,-0.29,39,38.28,0.0,2281.17
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:10:00,1763597400,ON,105.37,460.92,37966.27,51.32,68.6,68.5,-0.44,24,39.11,0.0,2281.7
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:15:00,1763597700,ON,100.74,461.0,37974.67,50.82,68.8,67.5,-0.34,43,37.72,0.0,2282.2
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:20:00,1763598000,ON,107.25,461.08,37983.61,50.28,69.3,69.3,0.03,46,39.67,0.0,2282.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:25:00,1763598300,ON,112.21,461.17,37992.96,49.72,68.9,67.9,0.47,25,41.16,0.0,2283.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:30:00,1763598600,ON,109.99,461.25,38002.12,49.17,69.6,66.9,-0.38,12,40.5,0.0,2283.85
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:35:00,1763598900,ON,115.23,461.33,38011.73,48.59,69.2,66.2,-0.1,31,42.07,0.0,2284.42
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:40:00,1763599200,ON,118.78,461.42,38021.62,48.0,68.9,73.5,-0.18,40,43.13,0.0,2285.02
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:45:00,1763599500,ON,125.16,461.5,38032.05,47.37,68.3,71.4,-0.15,39,45.05,0.0,2285.64
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:50:00,1763599800,ON,126.16,461.58,38042.57,46.74,68.7,73.2,0.04,40,45.35,0.0,2286.27
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 05:55:00,1763600100,ON,133.11,461.67,38053.66,46.08,68.3,78.3,-0.45,10,47.43,0.0,2286.94
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:00:00,1763600400,ON,130.29,461.75,38064.52,45.43,68.3,76.1,0.02,16,46.59,0.0,2287.59
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:05:00,1763600700,ON,127.42,461.83,38075.14,44.79,68.5,76.1,-0.45,25,45.73,0.0,2288.23
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:10:00,1763601000,ON,129.43,461.92,38085.92,44.14,69.1,76.7,-0.35,32,46.33,0.0,2288.88
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:15:00,1763601300,ON,136.78,462.0,38097.32,43.46,69.5,78.8,-0.13,5,48.53,0.0,2289.56
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:20:00,1763601600,ON,139.67,462.08,38108.96,42.76,69.6,83.7,-0.39,3,49.4,0.0,2290.26
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:25:00,1763601900,ON,140.7,462.17,38120.68,42.06,69.6,76.0,0.27,9,49.71,0.0,2290.96
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:30:00,1763602200,ON,146.85,462.25,38132.92,41.32,69.9,79.7,-0.33,18,51.55,0.0,2291.7
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:35:00,1763602500,ON,149.01,462.33,38145.34,40.58,69.9,83.9,-0.48,19,52.2,0.0,2292.44
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:40:00,1763602800,ON,150.17,462.42,38157.85,39.83,69.4,82.4,-0.23,47,52.55,0.0,2293.19
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:45:00,1763603100,ON,151.16,462.5,38170.45,81.37,69.5,81.5,-0.4,1,52.85,0.0,2293.95
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:50:00,1763603400,ON,143.44,462.58,38182.4,80.66,69.2,81.2,-0.15,10,50.53,0.0,2294.66
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 06:55:00,1763603700,ON,142.22,462.67,38194.25,79.94,68.3,75.9,0.02,8,50.17,0.0,2295.38
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:00:00,1763604000,ON,137.41,462.75,38205.7,79.26,68.2,72.9,0.34,9,48.72,0.0,2296.06
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:05:00,1763604300,ON,135.44,462.83,38216.99,78.58,67.9,76.3,-0.01,0,48.13,0.0,2296.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:10:00,1763604600,ON,128.5,462.92,38227.7,77.94,67.0,76.3,0.46,29,46.05,0.0,2297.38
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:15:00,1763604900,ON,122.45,463.0,38237.9,77.33,67.1,71.1,0.24,9,44.23,0.0,2297.99
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:20:00,1763605200,ON,122.99,463.08,38248.15,76.71,67.3,73.4,0.32,19,44.4,0.0,2298.61
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:25:00,1763605500,ON,124.74,463.17,38258.55,76.09,67.4,71.8,0.39,24,44.92,0.0,2299.23
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:30:00,1763605800,ON,118.87,463.25,38268.45,75.49,68.1,71.5,0.48,12,43.16,0.0,2299.83
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:35:00,1763606100,ON,120.06,463.33,38278.46,74.89,68.5,77.5,0.3,23,43.52,0.0,2300.43
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:40:00,1763606400,ON,114.16,463.42,38287.97,74.32,68.5,73.0,0.15,2,41.75,0.0,2301.0
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:45:00,1763606700,ON,121.12,463.5,38298.07,73.72,67.5,71.8,0.13,1,43.84,0.0,2301.6
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:50:00,1763607000,ON,114.25,463.58,38307.59,73.14,67.7,65.0,0.06,6,41.77,0.0,2302.18
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 07:55:00,1763607300,ON,108.43,463.67,38316.62,72.6,67.1,69.0,0.0,40,40.03,0.0,2302.72
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:00:00,1763607600,ON,112.26,463.75,38325.98,72.04,67.1,65.6,-0.17,27,41.18,0.0,2303.28
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:05:00,1763607900,ON,110.05,463.83,38335.15,71.49,67.2,72.1,0.35,24,40.52,0.0,2303.83
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:10:00,1763608200,ON,107.77,463.92,38344.13,70.95,66.7,69.1,-0.37,33,39.83,0.0,2304.37
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:15:00,1763608500,ON,112.69,464.0,38353.52,70.39,67.2,70.9,-0.49,20,41.31,0.0,2304.93
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:20:00,1763608800,ON,106.61,464.08,38362.41,69.86,66.9,72.4,0.18,43,39.48,0.0,2305.46
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:25:00,1763609100,ON,101.23,464.17,38370.84,69.35,66.2,66.9,0.06,39,37.87,0.0,2305.97
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:30:00,1763609400,ON,107.75,464.25,38379.82,68.81,66.5,71.4,-0.21,25,39.83,0.0,2306.51
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:35:00,1763609700,ON,115.0,464.33,38389.4,68.24,65.9,71.2,-0.39,8,42.0,0.0,2307.08
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:40:00,1763610000,ON,107.62,464.42,38398.37,67.7,65.8,65.8,0.27,41,39.79,0.0,2307.62
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:45:00,1763610300,ON,113.88,464.5,38407.86,67.13,65.7,70.1,-0.21,9,41.66,0.0,2308.19
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:50:00,1763610600,ON,109.23,464.58,38416.96,66.58,65.6,66.2,0.12,27,40.27,0.0,2308.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 08:55:00,1763610900,ON,104.84,464.67,38425.7,66.06,65.3,62.6,-0.21,12,38.95,0.0,2309.26
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:00:00,1763611200,ON,104.11,464.75,38434.38,65.54,66.3,62.8,-0.28,29,38.73,0.0,2309.78
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:05:00,1763611500,ON,99.56,464.83,38442.67,65.04,66.6,66.4,-0.42,28,37.37,0.0,2310.28
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:10:00,1763611800,ON,100.68,464.92,38451.06,64.54,66.9,65.9,-0.46,19,37.7,0.0,2310.78
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:15:00,1763612100,ON,96.36,465.0,38459.09,64.05,66.7,66.0,-0.23,9,36.41,0.0,2311.27
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:20:00,1763612400,ON,101.54,465.08,38467.55,63.55,66.5,69.5,0.17,39,37.96,0.0,2311.77
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:25:00,1763612700,ON,97.5,465.17,38475.68,63.06,66.8,68.2,-0.38,19,36.75,0.0,2312.26
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:30:00,1763613000,ON,95.76,465.25,38483.66,62.58,67.0,62.6,0.18,37,36.23,0.0,2312.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:35:00,1763613300,ON,92.19,465.33,38491.34,62.12,67.6,64.9,0.14,16,35.16,0.0,2313.2
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:40:00,1763613600,ON,91.05,465.42,38498.93,61.66,67.5,60.6,0.2,11,34.82,0.0,2313.66
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:45:00,1763613900,ON,95.21,465.5,38506.86,61.19,67.4,64.1,-0.49,27,36.06,0.0,2314.13
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:50:00,1763614200,ON,102.32,465.58,38515.39,60.68,67.8,62.8,0.25,35,38.2,0.0,2314.64
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 09:55:00,1763614500,ON,106.58,465.67,38524.27,60.14,67.6,67.0,0.17,45,39.47,0.0,2315.18
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:00:00,1763614800,ON,104.03,465.75,38532.94,59.62,68.3,66.7,-0.13,20,38.71,0.0,2315.7
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:05:00,1763615100,ON,110.43,465.83,38542.14,59.07,67.9,70.1,-0.35,17,40.63,0.0,2316.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:10:00,1763615400,ON,112.26,465.92,38551.5,58.51,68.2,73.4,0.03,43,41.18,0.0,2316.81
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:15:00,1763615700,ON,120.1,466.0,38561.51,57.91,67.4,73.1,0.07,43,43.53,0.0,2317.41
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:20:00,1763616000,ON,126.56,466.08,38572.05,57.28,66.8,76.8,0.14,45,45.47,0.0,2318.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:25:00,1763616300,ON,126.53,466.17,38582.6,56.64,66.8,72.4,-0.34,22,45.46,0.0,2318.68
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:30:00,1763616600,ON,133.76,466.25,38593.74,55.98,67.1,77.0,0.3,35,47.63,0.0,2319.34
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:35:00,1763616900,ON,138.38,466.33,38605.28,55.28,66.6,82.4,0.11,25,49.01,0.0,2320.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:40:00,1763617200,ON,141.48,466.42,38617.07,54.58,66.6,79.3,0.46,35,49.94,0.0,2320.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:45:00,1763617500,ON,138.69,466.5,38628.62,53.88,66.7,76.4,0.4,35,49.11,0.0,2321.44
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:50:00,1763617800,ON,133.82,466.58,38639.78,53.21,67.4,77.0,-0.19,27,47.65,0.0,2322.11
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 10:55:00,1763618100,ON,141.82,466.67,38651.59,52.5,67.5,79.7,-0.14,26,50.05,0.0,2322.82
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:00:00,1763618400,ON,139.43,466.75,38663.21,51.81,67.7,77.3,-0.24,44,49.33,0.0,2323.51
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:05:00,1763618700,ON,136.07,466.83,38674.55,51.13,67.6,75.5,0.01,10,48.32,0.0,2324.19
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:10:00,1763619000,ON,133.06,466.92,38685.64,50.46,68.2,74.9,-0.46,48,47.42,0.0,2324.86
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:15:00,1763619300,ON,135.24,467.0,38696.91,49.79,68.8,74.5,0.24,38,48.07,0.0,2325.53
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:20:00,1763619600,ON,127.34,467.08,38707.52,67.22,69.6,79.5,0.22,35,45.7,0.0,2326.17
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:25:00,1763619900,ON,135.19,467.17,38718.79,66.54,69.6,82.0,-0.36,43,48.06,0.0,2326.85
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:30:00,1763620200,ON,138.92,467.25,38730.36,65.85,69.4,81.3,-0.36,26,49.17,0.0,2327.54
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:35:00,1763620500,ON,130.97,467.33,38741.28,65.2,69.7,74.3,-0.39,48,46.79,0.0,2328.2
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:40:00,1763620800,ON,130.78,467.42,38752.18,64.54,69.2,75.4,-0.14,28,46.73,0.0,2328.85
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:45:00,1763621100,ON,122.97,467.5,38762.42,63.93,69.7,64.4,-0.21,44,44.39,0.0,2329.47
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:50:00,1763621400,ON,125.49,467.58,38772.88,63.3,68.7,77.3,0.17,41,45.15,0.0,2330.09
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 11:55:00,1763621700,ON,132.38,467.67,38783.91,62.64,68.7,73.9,0.01,16,47.21,0.0,2330.75
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:00:00,1763622000,ON,137.64,467.75,38795.38,61.95,68.4,78.2,0.07,44,48.79,0.0,2331.44
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:05:00,1763622300,ON,138.28,467.83,38806.91,61.26,68.9,81.6,0.17,38,48.98,0.0,2332.13
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:10:00,1763622600,ON,139.16,467.92,38818.5,60.56,68.7,82.5,-0.46,32,49.25,0.0,2332.83
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:15:00,1763622900,ON,143.37,468.0,38830.45,59.84,68.8,76.5,0.0,27,50.51,0.0,2333.55
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:20:00,1763623200,ON,147.41,468.08,38842.73,59.11,69.3,83.6,0.15,21,51.72,0.0,2334.28
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:25:00,1763623500,ON,152.3,468.17,38855.43,58.35,69.4,85.2,-0.34,39,53.19,0.0,2335.05
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:30:00,1763623800,ON,150.47,468.25,38867.96,57.59,69.6,80.1,0.47,20,52.64,0.0,2335.8
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:35:00,1763624100,ON,158.23,468.33,38881.15,56.8,69.5,84.8,-0.38,47,54.97,0.0,2336.59
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:40:00,1763624400,ON,151.95,468.42,38893.81,56.04,69.4,82.3,-0.5,6,53.09,0.0,2337.35
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:45:00,1763624700,ON,148.95,468.5,38906.23,55.3,68.9,82.7,-0.28,42,52.19,0.0,2338.09
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:50:00,1763625000,ON,143.16,468.58,38918.16,54.58,68.3,79.1,0.42,27,50.45,0.0,2338.81
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 12:55:00,1763625300,ON,135.85,468.67,38929.48,53.9,68.9,81.7,-0.48,28,48.26,0.0,2339.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:00:00,1763625600,ON,143.09,468.75,38941.4,53.19,68.5,75.6,-0.26,30,50.43,0.0,2340.2
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:05:00,1763625900,ON,140.36,468.83,38953.1,52.49,68.5,75.4,0.28,22,49.61,0.0,2340.91
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:10:00,1763626200,ON,136.35,468.92,38964.46,51.8,67.9,75.2,0.46,5,48.4,0.0,2341.59
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:15:00,1763626500,ON,132.39,469.0,38975.49,51.14,68.6,73.4,0.22,19,47.22,0.0,2342.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:20:00,1763626800,ON,128.22,469.08,38986.18,50.5,68.8,70.4,0.17,42,45.97,0.0,2342.89
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:25:00,1763627100,ON,120.86,469.17,38996.25,49.9,68.9,70.6,0.37,0,43.76,0.0,2343.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:30:00,1763627400,ON,127.64,469.25,39006.89,49.26,69.6,80.1,0.07,3,45.79,0.0,2344.13
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:35:00,1763627700,ON,127.51,469.33,39017.51,48.62,69.6,75.6,0.46,45,45.75,0.0,2344.77
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:40:00,1763628000,ON,127.96,469.42,39028.17,47.98,69.1,72.6,-0.11,30,45.89,0.0,2345.41
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:45:00,1763628300,ON,122.9,469.5,39038.42,47.37,69.3,72.2,-0.25,0,44.37,0.0,2346.02
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:50:00,1763628600,ON,118.53,469.58,39048.29,46.77,69.7,69.3,-0.1,48,43.06,0.0,2346.62
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 13:55:00,1763628900,ON,112.83,469.67,39057.7,46.21,69.2,70.4,-0.3,23,41.35,0.0,2347.18
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:00:00,1763629200,ON,111.11,469.75,39066.96,45.65,69.0,68.4,-0.12,5,40.83,0.0,2347.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:05:00,1763629500,ON,103.13,469.83,39075.55,45.14,68.7,67.0,-0.33,2,38.44,0.0,2348.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:10:00,1763629800,ON,101.52,469.92,39084.01,44.63,68.3,66.8,-0.38,20,37.95,0.0,2348.76
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:15:00,1763630100,ON,96.28,470.0,39092.03,44.15,68.3,66.8,-0.41,5,36.39,0.0,2349.24
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:20:00,1763630400,ON,88.75,470.08,39099.43,43.71,68.4,60.6,-0.46,15,34.12,0.0,2349.69
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:25:00,1763630700,ON,86.1,470.17,39106.6,43.28,68.6,62.4,0.22,12,33.33,0.0,2350.12
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:30:00,1763631000,ON,90.11,470.25,39114.11,42.82,68.9,64.9,0.03,13,34.53,0.0,2350.57
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:35:00,1763631300,ON,95.61,470.33,39122.08,42.35,68.5,65.5,-0.32,39,36.18,0.0,2351.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:40:00,1763631600,ON,96.8,470.42,39130.15,41.86,69.0,65.3,0.34,15,36.54,0.0,2351.53
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:45:00,1763631900,ON,93.46,470.5,39137.94,41.4,68.1,66.4,-0.21,23,35.54,0.0,2352.0
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:50:00,1763632200,ON,87.53,470.58,39145.23,40.96,68.3,60.8,-0.35,20,33.76,0.0,2352.43
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 14:55:00,1763632500,ON,91.18,470.67,39152.83,40.5,68.7,60.4,-0.31,34,34.85,0.0,2352.89
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:00:00,1763632800,ON,89.31,470.75,39160.27,40.06,69.2,65.2,0.33,2,34.29,0.0,2353.34
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:05:00,1763633100,ON,83.96,470.83,39167.27,39.64,68.5,60.4,-0.48,32,32.69,0.0,2353.76
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:10:00,1763633400,ON,85.0,470.92,39174.35,39.21,68.5,62.4,-0.35,26,33.0,0.0,2354.18
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:15:00,1763633700,ON,86.92,471.0,39181.59,38.78,68.4,59.9,0.43,3,33.58,0.0,2354.62
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:20:00,1763634000,ON,91.54,471.08,39189.22,77.88,68.4,65.3,-0.16,32,34.96,0.0,2355.07
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:25:00,1763634300,ON,92.76,471.17,39196.95,77.42,68.8,64.3,0.18,42,35.33,0.0,2355.54
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:30:00,1763634600,ON,92.71,471.25,39204.68,76.95,69.1,64.1,-0.09,1,35.31,0.0,2356.0
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:35:00,1763634900,ON,93.41,471.33,39212.46,76.49,69.4,63.5,0.29,24,35.52,0.0,2356.47
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:40:00,1763635200,ON,90.7,471.42,39220.02,76.03,69.4,60.2,-0.14,11,34.71,0.0,2356.92
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:45:00,1763635500,ON,85.78,471.5,39227.17,75.6,69.0,64.2,-0.35,9,33.23,0.0,2357.35
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:50:00,1763635800,ON,92.81,471.58,39234.9,75.14,69.2,65.4,-0.11,26,35.34,0.0,2357.81
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 15:55:00,1763636100,ON,97.44,471.67,39243.02,74.65,68.7,66.4,0.32,34,36.73,0.0,2358.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:00:00,1763636400,ON,93.18,471.75,39250.79,74.19,68.8,58.7,0.2,41,35.46,0.0,2358.77
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:05:00,1763636700,ON,92.91,471.83,39258.53,73.72,68.7,64.7,-0.29,41,35.37,0.0,2359.23
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:10:00,1763637000,ON,95.05,471.92,39266.45,73.25,68.5,65.8,-0.27,11,36.02,0.0,2359.71
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:15:00,1763637300,ON,102.65,472.0,39275.01,72.73,68.4,64.6,-0.07,17,38.3,0.0,2360.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:20:00,1763637600,ON,101.17,472.08,39283.44,72.23,67.7,64.2,-0.05,25,37.85,0.0,2360.73
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:25:00,1763637900,ON,98.77,472.17,39291.67,71.73,68.0,63.9,0.04,46,37.13,0.0,2361.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:30:00,1763638200,ON,100.83,472.25,39300.07,71.23,68.5,63.5,-0.33,3,37.75,0.0,2361.72
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:35:00,1763638500,ON,102.66,472.33,39308.62,70.72,68.7,65.9,-0.47,17,38.3,0.0,2362.24
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:40:00,1763638800,ON,101.41,472.42,39317.07,70.21,69.3,71.4,-0.39,29,37.92,0.0,2362.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:45:00,1763639100,ON,104.6,472.5,39325.79,69.69,69.3,63.5,-0.37,31,38.88,0.0,2363.27
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:50:00,1763639400,ON,98.62,472.58,39334.01,69.19,68.8,65.3,0.25,3,37.09,0.0,2363.76
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 16:55:00,1763639700,ON,98.34,472.67,39342.2,68.7,68.4,67.6,-0.42,7,37.0,0.0,2364.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 17:00:00,1763640000,ON,91.2,472.75,39349.8,68.25,69.0,64.8,-0.17,15,34.86,0.0,2364.71
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 17:05:00,1763640300,ON,85.72,472.83,39356.95,67.82,68.8,65.1,0.45,35,33.21,0.0,2365.14
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-20 17:10:00,1763640600,ON,88.81,472.92,39364.35,67.37,68.3,62.8,0.38,35,34.14,0.0,2365.58
